id,abbreviation,name,type
2449,SCWA,Sindho Cultural Welfare Association,NGO
6293,SRO,Sindh Radiant Organisation,NGO
268,SRSP,Sindh RSP Consortium,NGO
267,SRPO,Sindh Rural Partners Organization,NGO
5746,SRSO,Sindh Rural Support Organization,NGO
2429,SRSP,Sindh Rural Support Programme,NGO
6284,SYWO Sukkur,Sindh Youth Welfare Organization,NGO
264,SINDO,SINDO,NGO
9916,Sin Fronteras IAP,Sin Fronteras IAP - organización de la sociedad civil mexicana,NGO
92,Singapore,"Singapore, Government of",Government
4756,SIF,Singapore International Foundation,Private organization/foundation
3249,Singapore NGO,Singapore NGO,NGO
2173,Singaport RC,Singapore Red Cross Society,Red Cross/Red Crescent
5134,Spwsnet,Single Parents & Widow/Ers Support Network,NGO
8105,Najeh,Sinir Tanimayan Basarili Egitim Dernegi,NGO
5913,SISAN,Sini Sanuman,NGO
6233,SFHD,Sinjar Foundation for Human Development,NGO
7475,Siriri,Siriri,NGO
11401,Sirri Care,Sirri Care Foundation,NGO
7643,SIGI,Sisterhood is Global Institute - Jordan,Private organization/foundation
4800,STP,Sisters Trust Pakistan,NGO
5518,Skadden,"Skadden, Arps, Slate, Meagher, & Flom LPP & Affiliates",Private organization/foundation
5547,Skanska,Skanska,Private organization/foundation
1369,Skeiv Solidaritet,Skeiv Solidaritet,NGO
6635,SAFUK-International,Skills Active Forward,NGO
2835,Skills for Southern Sudan,Skills for Southern Sudan,NGO
1470,STARS,Skills Training and Rehabilitation Society,NGO
9012,SKT,SKT Organization,NGO
6407,SKUPAJ,SKUPAJ,NGO
5053,Skyians,Skyians Welfare Organization,NGO
4892,SkyLink,SkyLink,Private organization/foundation
29,Slavik,Slavik,NGO
7221,SLOGA,SLOGA Slovenian Development and Humanitarian NGO Platform,NGO
93,Slovakia,"Slovakia, Government of",Government
2082,Slovakia RC,Slovak Red Cross,Red Cross/Red Crescent
4829,Slovenia,"Slovenia, Government of",Government
2202,Slovenia RC,Slovenian Red Cross,Red Cross/Red Crescent
7631,SMECOSS,Small and Medium Entrepreneurship Capacity Building Consult South Sudan,NGO
1537,SAS,Small Arms Survey,NGO
9381,SEC,Small Enterprise Center Association,NGO
7769,Smart Foundation,Smart Foundation for Human Development,NGO
7074,SPFI,Smart Power For Importing,NGO
995,SAADO,Smile Again Africa Development Organization,NGO
10551,SCI,Smile Child International,NGO
7554,SoH,Smile of Hope for Charity and Development,NGO
8842,SORD,Smile Organization for Relief and Development,NGO
10730,SHI,Smiling Hearts Initiatives International,NGO
2215,SMU,SMU - Strategic Monitoring Unit (Afghanistan),NGO
10713,SHF,Snazzy Hope Foundation,Private organization/foundation
3082,SNG,SNG,NGO
7774,SCPD,Sobat Community for Peace and Development,NGO
5095,SDA,Sobat Development Agency,NGO
11403,SAN Pak,Social Accountability Network Pakistan,NGO
10121,S.A.D,Social Action for Development,NGO
11822,SAFI,Social Advancement Foundation of India,Private organization/foundation
6350,SAMAJ,Social Advancement Moderation and Justice Foundation,Private organization/foundation
9801,SAWAB,Social Agency for Welfare and Advancement in Bangladesh,NGO
4231,Social AID,Social AID,NGO
9736,SEDA,Social and Educational Developmental Agency,NGO
6100,SHAO,Social and Humanitarian Assistance Organization,NGO
5139,SANHA,Social Architects Network for Humanitarian Assistance,NGO
9361,SARPV,Social Assistance and Rehabilitation for the Physically Vulnerable,NGO
11894,ASAC,Social Association for Community Support / Associação Social de Apoio Comunitário,NGO
5090,SADA,Social Awareness & Development Association,NGO
11342,SCS-HAMA,Social Care Society in Hama,NGO
8206,SCC,Social Crisis Center,NGO
826,SDF,Social Democratic Forum,NGO
7102,SDF,Social Developmental Forum,NGO
7692,SDA,Social Development Association,NGO
7931,HGF,Social Development Hodeidah Girls Foundation,NGO
4993,SEED,Social Economical Environmental Developers,NGO
2366,SERO,Social Economic Rehabilitation Organization,Private organization/foundation
7368,SEED,Social Efforts for Education and Development,NGO
5978,SERDO,Social Empowerment Rehabilitation and Development Organization,NGO
8289,SFD,Social Fund for Development,NGO
7943,DCAH,Social Hajjah Development Argument Charity,NGO
6128,SHEILD,"Social, Humanitarian, Economical Intervention for Local Developmen",NGO
536,SHEILD,Social Humanitarian Economical Intervention for Local Development,NGO
3589,Social Impact,Social Impact,NGO
167,SADO,Social Life and Agricultural Development Organisation,NGO
265,SMART,Social Mobilization Advocacy Research and Training,Private organization/foundation
7857,SPRO,Social Political Research Organization,Private organization/foundation
266,SRDO,Social Research and Development Organization,Private organization/foundation
6477,SSP,Social Services Program,NGO
2335,SSO,Social Solidarity Organisation,NGO
6163,STARO,Social Transformation And Rehabilitation Organization,NGO
272,SWWD,Social Watch and Welfare Development,NGO
6447,SWC,Social Welfare Council,NGO
9132,SWNI,Social Welfare Network Initiative,NGO
6317,SYCOP,Social Youth Council of Patriots,NGO
5089,SYWO,Social Youth Welfare Organization,NGO
11194,SADET,Sociedad Anticancerosa Del Estado Trujillo,NGO
11271,SAV,Sociedad Anticancerosa de Venezuela,NGO
10996,SBC,Sociedad Bolivariana de Curaçao,NGO
11959,SEPPA,Sociedade Economica de Produtores e Processadores Agrarios,Private organization/foundation
10182,SVIAA,Sociedad Venezolana de Ingenieros Agrónomos y Afines,NGO
11594,SWW,Sociedad Wills Wilde AC,NGO
3537,SARP,Société Algérienne de Recherche en Psychologie,Private organization/foundation
978,SAG,Société Anglogold Ashanti de Guinée,Private organization/foundation
1898,"Société Axis, Centre orthopédique d'Assomption","Société Axis, Centre orthopédique d'Assomption",Private organization/foundation
2134,SAKS,Société d'Animation et de Communication Sociale,Private organization/foundation
4590,SOCOODEFI,SOCIETE DE COOPERATION POUR LE DEVELOPPEMENT DE FIZI  (SOCOODEFI),NGO
4629,SOJHAS,Societe des jeunes haitiens pour le succes,NGO
4268,SOGESOL,"Société Générale de Solidarité, S.A.",Private organization/foundation
6141,SK,Société Kolping,Private organization/foundation
335,SDIO,Society Development Initiative Organization,NGO
912,SEP,Society Empowerment Project,NGO
10821,SASDev,Society for Agriculture and Sustainable Development,NGO
6380,SAWERA,Society for Appraisal and Women Empowerment in Rural Areas,NGO
5943,SAAD,"Society for Awareness, Advocacy and Development",NGO
6400,SOACH,Society for Awareness and Change,NGO
2338,SCAP,Society for Community Action Process,NGO
6648,SCD,Society for Community Development,NGO
6378,SCSPEB,Society for Community Support for Primary Education in Balochistan,NGO
6392,SCOPE,Society for Conservation and Protection of Environment,NGO
261,SDPD,"Society for Democracy, Peace and Development",NGO
6326,SEPRS,Society for Education Promotion and Rural Support,NGO
6353,SEHER,Society for Empowering Human Resource,NGO
5945,SENSE,Society for Environmental and Social Enhance,NGO
9347,SHED,Society for Health Extension and Development,NGO
11686,SHAOR Pakistan,Society for Human Advancement for Outreach Resources Pakistan,NGO
7593,SHED,Society for Human and Environmental Development,NGO
5777,SHID,Society for Human and Institutional Development,NGO
127,SHED,Society for Human Emancipation and Development,NGO
5110,SHED,Society for Human Empowerment and Development,NGO
5736,SHARED,Society for Humanitarian Assistance Research Empowerment and Development,Private organization/foundation
622,SHS,Society for Humanitarian Solidarity,NGO
6391,SHARP,Society for Human Rights and Prisoner's Aid,NGO
10882,SIRDEP,Society for Initiatives in Rural Development and Environmental Protection,NGO
5964,SMAAJ,"Society for Mobilization, Advocacy and Justice",NGO
6824,Spring International,Society for Peacebuilding Research and Integration of Normative Gender,Private organization/foundation
5041,SPEED,Society for Promotion of Education and Employment for Disabled,NGO
3716,SSTD,"Society for Skills, Trainings & Development",NGO
11966,SSSE,Society for Social Support and Education,NGO
7320,SSTS,Society for Social & Technological Support,NGO
6450,SSD,Society for Sustainable Development,NGO
6386,SACHET,"Society for the Advancement, Community, health, Education and Training",NGO
5762,SOCADIF,Society for the Care of Disabled Families,NGO
5742,SEP,Society for the Empowerment of the People,NGO
10834,SOPISDEW,Society for the Promotion of Initiatives in Sustainable Development and Welfare,NGO
322,SPRC,Society for the Protection of the Rights of the Child,NGO
7951,NEWSAN,Society for Water and Sanitation,NGO
3100,STAR,Society in Tajikistan for Assistance and Research,Private organization/foundation
6349,SOCIO,Society of Collective Interests Orientation,NGO
5046,SOFT,Society of Facilitators and Trainers,NGO
7388,Hospital Friends,Society of Friends of Hospitals and Health Centers,NGO
3971,SPHP,Society of Physically Handicapped People,NGO
10496,REC,Society of Remedial Education Center,NGO
11938,STEP,Society Transformation and Empowerment Programme,NGO
1105,SUWA,Society Unit Women Afghanistan,NGO
6780,SEDHURO,Socio-Economic Development and Human Rights Organization,NGO
5920,"SEEDTECH Foundation, Inc.","Socio-economic, Engineering and Environmental Development Technology Foundation, Inc.",NGO
5577,Sodexo,Sodexo,Private organization/foundation
3977,SODI,SODI - Solidaritätsdienst-International,NGO
1303,SMC,Soeurs missionnaires de la charite (Mere Teresa),Private organization/foundation
4954,SOHDO,SOHDO,NGO
1406,SOH,Sohrabi Reconstruction Organisation,Private organization/foundation
774,SIDC,Soins infirmiers et développement communautaire,NGO
6714,SO.PO.TOI,Soins pour tous international,NGO
2979,Soka Gakkai,Soka Gakkai,NGO
4182,Sokola and Paska-Rata,Sokola and Paska-Rata,NGO
5406,Soles4Souls,Soles4Souls,Private organization/foundation
1730,Solidar,Solidar,NGO
4734,Solidaridad,Solidaridad Internacional,NGO
8354,SOS Developpement,Solidaridad Social por el Desarrollo,NGO
1530,SOLIDAR INGO CONSORTIUM ,SOLIDAR INGO CONSORTIUM,NGO
231,SDW,Solidarität Dritte Welt,NGO
73,Solidarität mit Lateinamerika,Solidarität mit Lateinamerika,NGO
11897,SFBSP, Solidarité des Femmes Burundaises pour le Bien Etre Social et le progrès au Burundi,Private organization/foundation
4594,SOFIBEF,Solidarité des Femmes de Fizi pour le Bien-Etre Familial (SOFIBEF),NGO
81,SOFED,Solidarité des femmes en difficultés (SOFED),NGO
10849,SOLIDEV,Solidarité Développement Inclusif,NGO
11334,SEMUS,Solidarité et Entraide Mutuelle au Sahel,NGO
690,SOFEPADI,Solidarité Féminine pour la Paix et le Développement Intégral,NGO
6913,SIA,Solidarité Internationale pour l'Afrique,NGO
2414,Solidarité laique,Solidarité laique,NGO
6940,SADEIC,Solidarité pour Appel au Développement Intégré des Communautés,NGO
4549,Solidarites-Belgium,Solidarites-Belgium,NGO
8041,SdA,Solidarités d'Afrique,NGO
5304,Solidarites-France,Solidarites-France,NGO
3230,Solidarités,Solidarités International,NGO
9254,SI,Solidarités International (SI),NGO
2536,Solidarité Socialiste,Solidarité Socialiste,NGO
9166,SR,Solidarités Régionale,NGO
4626,Solidarité Syndicale - Luxembourg,Solidarité Syndicale - Luxembourg,NGO
9781,STDES,Solidarité Tchadienne pour le Développement Economique et Social,NGO
6166,Solthis,Solidarité Thérapeutique et Initiatives contre le Sida,NGO
3584,SUD,"Solidarité, Urgence, Developpement",Private organization/foundation
7630,SAD,Solidarity Association for Development,NGO
8715,SASCD - Tadamon,Solidarity Association for Social and Cultural Development (Tadamon),NGO
2614,SAF,Solidarity for Afghan Families,NGO
1079,SOWA,Solidarity for Women's Rights Association,NGO
680,SGJ,Solidarity Group of Jubbaland,NGO
7707,SMARD,Solidarity Ministries Africa for Reconciliation and Development,NGO
5649,Solidarity Now,Solidarity Now,NGO
7030,SORA,Solidarity Organization for Rehabilitation of Afghanistan,NGO
11250,SRF,Solidarity Response Fund,Private organization/foundation
9670,SCADDO,Solidarity with Christian Action for Democracy and Development organization,NGO
817,SSS,Solidarity with South Sudan,NGO
4918,Solidarmed,Solidarmed,NGO
775,Solidar,Solidar Suisse,NGO
7952,SOJPAE,Solidatrité de la Jeunesse Chrétienne pour la Paix et l'enfance,NGO
1455,SHF,Solid House Foundation,NGO
5461,Sol Inc.,Sol Inc.,Private organization/foundation
832,SEB,Solo Enviro Beautification,NGO
8661,"Solomon Islands, Government of","Solomon Islands, Government of",Government
1345,Solomon Islands RC,Solomon Islands Red Cross,Red Cross/Red Crescent
8777,SP,Soluciones Prácticas,NGO
612,SFH,Solutions for Humanity International,NGO
11721,Solhumin,Solutions humaines innovantes,NGO
5240,SOMACTION,Somaction,NGO
6134,SADI,Somalia Agriculture Development Initiative,NGO
10560,SAAV,Somali Action Against Violence,NGO
5245,SACOD,Somali Action for Community Development,NGO
6815,SODAS,Somalia Development Association in the South,NGO
10578,SDMI,Somalia Diabetes Management and information Center,NGO
8799,SODRA,Somalia Disability Rights Advocacy,NGO
8021,Somalia ERF (until 2012),Somalia ERF (until 2012),Pooled fund
8804,Somalia,"Somalia, Government of",Government
8164,SADCO,Somali Agricultural Development and Co-operatives,NGO
11510,SAACOM,Somali Agro Action Community,NGO
7655,Somalia Humanitarian Fund,Somalia Humanitarian Fund,Pooled fund
6618,SomaliAid,SomaliAid,NGO
3074,SAF,Somali Aid Foundations,NGO
9653,Somali Aid,Somali Aid Organization,NGO
9582,SOLIRDA,Somalia Livelihood and Rights Development Agency,NGO
6860,SOMDA,Somalia Mobilization and Development Association,NGO
2740,SNNC,Somalia National NGO Consortium,NGO
7047,SAHAL,Somali Anti HIV Aids League,NGO
688,SRC,Somalia Relive Centre,NGO
7483,SomRep,Somalia Resilience Program,NGO
6175,SARD,Somali Association for Rehabilitation and Development,NGO
1545,SAHED,Somali Association of Health Care & Education Development,Private organization/foundation
10475,SAWAPH,Somali Awareness for Agriculture and Promotion of Health,NGO
11495,SOBDO,Somali Benaadiri Developmental Organization,NGO
472,SomaliCAN,SomaliCAN,NGO
9255,SOCAVO Ngo,Somali Care Volunteers,NGO
684,SOCPD,Somali Child Protection and Development,NGO
9507,SOCDA,Somali Children Development Association,NGO
3075,SHARDO,Somali Children Rights Organization,NGO
9510,EFASOM,Somali Coalition for Education for All,NGO
3382,SCC,Somali Community Concern,NGO
4181,SCDF,Somali Community Development Foundation,NGO
3396,SCLC,Somali Community Literacy Center,NGO
9465,SCO,Somali Conservation Organisation,NGO
3076,SDRO,Somali Development and Rehabilitation Organisation,NGO
686,SOMPLAN,Somali Development Plan,NGO
7459,SDRC,Somali Development Research Centre,Private organization/foundation
9260,SADAG,Somali Diaspora Aid Action Group,Private organization/foundation
1180,SODEN,Somali Disability Empowerment Network,NGO
2019,SEHO,Somali Education and Health Organisation,Private organization/foundation
3077,SEA,Somali Emergency Aid,NGO
678,SERRA,Somali Emergency Relief and Rehabilitation Agency,NGO
9206,SFCC,Somali Family and Child Care,NGO
11503,SFS,Somali Family Services,NGO
9245,SFB,Somali Food Bank,NGO
9382,SFD,Somali Foundation for Development,NGO
10514,SOFRD,Somali Foundation for Relief and Development,NGO
11428,SOGPA,Somali Greenpeace Association,NGO
6776,SOHADO,Somali Health and Advocacy Development Organization,NGO
304,SHAA,Somali Help Age Association,NGO
6810,SHADA,Somali Humanitarian Aid and Development Agency,NGO
683,SHADO,Somali Humanitarian Aid and Development Organization,NGO
6945,SOHDA,Somali Humanitarian and Development Action,NGO
11514,SHO,Somali Humanitarian Organization,NGO
1901,SHRA,Somali Humanitarian Relief Action,NGO
719,SOHRO,Somali Humanitarian Relief and Organization,NGO
4439,SOHRA,Somali Human Rights Association,NGO
7304,SIRADA,Somali Inclusive Rural Areas Development Association,NGO
8092,SIEPJ,Somali Initiative for Peace and Journalism,NGO
9209,SIDO,Somali Innovation and Development Organization,NGO
2312,SIFO,Somali Integrated Fisheries Organization,Private organization/foundation
9535,SAYS,Somaliland Association for Youth Salvation,NGO
11521,SCAN,Somaliland community action network,NGO
379,SCODO,Somaliland community development Organization,NGO
10536,SOFHA,Somaliland Family Health Association,NGO
9400,SONADO,Somaliland National Development Organization,NGO
8095,SONAFSO,Somaliland Nutrition and Food Science Organisation,NGO
5939,SOLNARDO,Somaliland Nutrition and Rural Development Organization,NGO
11509,SOMRAR,Somaliland Relief and Research,NGO
10479,SOSTA,Somaliland Skills Training Association,NGO
9562,SOVA,Somaliland Veterinary Association,NGO
11517,SOYDAVO,Somaliland Youth Development and Voluntary Organization,NGO
10537,SLO,Somali Lifeline Organization,NGO
10764,LIDOSOM,Somali Livelihood Initiative and Disability Organization,NGO
685,SOMARO,Somali Medical Aid and Relief Organization,NGO
10531,SOMA,Somali Midwives Association,NGO
3078,SMVIARDO,Somali Minority Vision In Action Relief and Development Organization,NGO
8157,SOMDA,Somali Mobile Doctors Association,NGO
9561,SONGO,Somali New Generation Organization,NGO
2007,SOADO,Somali Organic Agriculture Development Organization,NGO
7277,SODA,Somali Organization for Development Aid,NGO
9547,sodye,Somali organization for overall development of youth and education,NGO
3762,SPDS,Somali Peace and Development Society,NGO
5897,SPDNC,Somali Peace Development and Network Centre,NGO
9526,SPL,Somali Peace Line,NGO
6073,SOPDDO,Somali People Displacement and Development Organization,NGO
637,SOPHCO,Somali Public Health Concern Organization,NGO
687,SOPHPA,Somali Public Health Professional Association,NGO
4298,Somalia RC,Somali Red Crescent Society,Red Cross/Red Crescent
